,Reward,Actor Loss,Alpha Loss,Critic 1 Loss,Critic 2 Loss
656,9294.462599999999,-1110.716174193103,-0.036924942970426394,319.38395012749567,297.76582290187025
657,9297.025,-1111.9946991891572,-0.04624196079870065,299.84698239721433,283.57866722646384
658,8876.369500000003,-1113.174198035038,-0.023616332711294444,288.1919689756451,267.3484120995107
659,9731.536199999995,-1114.1262872869318,0.021617745434997056,296.37473952168165,276.6757359360204
660,9079.8893,-1116.4096433080808,-0.05825527108302622,287.99620379823625,266.89937429717094
661,9398.200100000002,-1116.8756744693023,-0.030194733216606005,313.10704980715354,292.04034608783144
662,9033.681600000002,-1117.6993802773832,-0.005056340661313798,293.94224640817356,268.802620319405
663,8826.244199999997,-1119.0953948666352,-0.031090770481210766,299.1389375937105,277.93582430752843
664,9657.731699999998,-1120.5637465968277,-0.017389190938286107,285.48562252160275,263.21789889865454
665,8986.6181,-1120.439802073469,0.03805786053264382,318.91591960251935,301.4489115705394
666,8894.650700000002,-1122.4883305713383,-0.03520307227066069,286.3417756051728,265.48633875991356
667,8993.003999999999,-1124.0530685270676,-0.026834999521573383,299.45032770946773,279.0254468821516
668,9148.176699999998,-1124.9717943596117,0.0008750014722046226,304.85099653764206,280.807615492079
669,8772.690899999998,-1126.1448752663352,0.020821287324934296,306.20813543146306,284.4891710377703
670,9021.158399999998,-1127.6823533183397,-0.01691581148917627,285.8735138864228,260.36255869239267
671,9090.207099999998,-1128.6663263494318,-0.01734642424818241,304.9880741003788,286.1012323552912
672,9275.6089,-1129.8752638691603,-0.008017133582722057,276.466306898329,253.9587263627486
673,9154.913999999995,-1131.1894296973642,0.014675680510323457,272.11523021351206,251.41186546556878
674,9248.881999999996,-1132.5022552181977,0.00043614349807753706,292.5289974019985,268.9208321619515
675,9013.5693,-1133.3583935053662,0.01616751489163649,287.72607822610877,263.88802530307964
676,9382.476400000003,-1134.6088423295455,-0.03902053524448414,288.1203682639382,267.9065127902561
677,9217.674699999998,-1136.304169625947,-0.010428454886858512,283.47869903872714,263.10210857969344
678,9041.069899999997,-1136.8941107855903,-0.007926788990094203,293.533872199781,269.97224487921204
679,9100.7289,-1138.4765045474273,0.032549985016536234,263.64093664920694,245.66932493267637
680,8870.241599999998,-1139.4675231317076,0.021562314658152937,306.7164543999566,284.1795258184876
681,8877.354099999995,-1141.0775935625788,0.0017012955639699493,275.63401609478575,250.36753036036635
682,8784.713899999997,-1142.1014453618213,-0.04430111228591866,274.8130486998895,254.61993886003592
683,8830.209700000001,-1143.103317106613,-0.025441145317422018,279.98551016142875,255.08267366043245
684,8875.493599999998,-1143.7399532433712,-0.06444082678192192,283.72393629286023,258.0444055422388
685,8866.653499999999,-1144.5999558574022,0.017066353875579254,284.52062433416194,261.9173855251736
686,9222.78,-1146.0601214784565,0.009861268498229258,297.742463699495,277.0055615974195
687,9140.139799999999,-1147.4586391256314,0.0007613432226759014,296.1236020483152,273.3310187754005
688,8733.119900000003,-1148.5931421145044,-0.012108991242418385,269.86631559121486,245.19367426091975
689,9309.270400000005,-1149.296008177478,-0.017541694671216638,286.3723856608073,262.95288471260454
690,9033.637199999997,-1150.6002394550978,-0.033782427434367365,303.69078125616517,281.6377356943458
691,9110.012299999999,-1152.1093651357323,0.03885073402915338,295.5506610292377,275.58528630420415
692,8512.530900000002,-1152.463625512942,-0.022505152105080962,271.67555699203956,251.29235516172466
693,9074.698500000002,-1153.3656918304134,0.048452581081426506,290.8015918153705,266.0454621748491
694,9318.564599999998,-1154.8802872474748,-0.02248594563717794,278.7151547826902,261.87061502475933
695,9077.748300000001,-1155.8048305318814,-0.03801005476652974,293.92225138346356,274.8892174923059
696,9335.176100000006,-1156.7973509509154,-0.01586859707127918,279.519054836697,260.2961717085405
697,8933.223800000002,-1157.810241082702,0.011807356255524086,289.1720151034269,269.4877037279534
698,8894.795499999997,-1158.5445741595645,-0.015598470326324906,303.06624040699967,276.11791421909527
699,8992.7137,-1159.411838107639,-0.03404756093567068,300.6715963344381,280.64004824859927
700,8864.455000000002,-1161.0939472853536,-0.07588330261183507,288.832488243026,266.7409974685823
701,8972.405999999995,-1161.6313969775883,0.01470659530223018,284.82511562771265,261.7069037851661
702,8795.329400000004,-1162.598087811711,-0.011354835308862455,286.4526385683002,259.53596635298294
703,9042.228999999998,-1163.3887261284722,-0.006593545315542606,277.84728341150765,256.2225021208175
704,9038.038499999999,-1163.6722892992425,0.042042025016865346,285.20612358324456,264.0162612452651
705,9116.2806,-1165.2890994910038,-0.028275395922287547,299.85859988434146,280.9274627993805
706,9251.868000000002,-1165.024952898122,-0.004925544853463318,283.2111219926314,259.1938564416134
707,9560.384900000003,-1165.908312864978,-0.015660628638785295,285.7486658577967,266.66304139416627
708,9039.154700000001,-1166.9195322364267,-0.03140861200488577,291.30128232397215,267.1566273082386
