,Rewards Episodi,actor_losses,critic_losses
699,302.64,"tf.Tensor(-9.815366, shape=(), dtype=float32)","tf.Tensor(529.0636, shape=(), dtype=float32)"
700,302.64,"tf.Tensor(-9.820704, shape=(), dtype=float32)","tf.Tensor(567.03235, shape=(), dtype=float32)"
701,302.64,"tf.Tensor(-9.826495, shape=(), dtype=float32)","tf.Tensor(585.29065, shape=(), dtype=float32)"
702,302.64,"tf.Tensor(-9.833024, shape=(), dtype=float32)","tf.Tensor(582.6078, shape=(), dtype=float32)"
703,302.64,"tf.Tensor(-9.839861, shape=(), dtype=float32)","tf.Tensor(564.2318, shape=(), dtype=float32)"
704,302.64,"tf.Tensor(-9.846097, shape=(), dtype=float32)","tf.Tensor(470.60797, shape=(), dtype=float32)"
705,302.64,"tf.Tensor(-9.85198, shape=(), dtype=float32)","tf.Tensor(429.3863, shape=(), dtype=float32)"
706,302.64,"tf.Tensor(-9.858101, shape=(), dtype=float32)","tf.Tensor(482.51926, shape=(), dtype=float32)"
707,302.64,"tf.Tensor(-9.864391, shape=(), dtype=float32)","tf.Tensor(543.80054, shape=(), dtype=float32)"
708,302.64,"tf.Tensor(-9.870768, shape=(), dtype=float32)","tf.Tensor(514.449, shape=(), dtype=float32)"
709,302.64,"tf.Tensor(-9.8767185, shape=(), dtype=float32)","tf.Tensor(551.1342, shape=(), dtype=float32)"
710,282.28,"tf.Tensor(-14.826874, shape=(), dtype=float32)","tf.Tensor(785.2407, shape=(), dtype=float32)"
711,302.46,"tf.Tensor(-9.891964, shape=(), dtype=float32)","tf.Tensor(598.6875, shape=(), dtype=float32)"
712,302.64,"tf.Tensor(-9.897813, shape=(), dtype=float32)","tf.Tensor(567.23737, shape=(), dtype=float32)"
713,302.64,"tf.Tensor(-9.90396, shape=(), dtype=float32)","tf.Tensor(543.6984, shape=(), dtype=float32)"
714,302.64,"tf.Tensor(-9.910156, shape=(), dtype=float32)","tf.Tensor(497.23642, shape=(), dtype=float32)"
715,302.64,"tf.Tensor(-9.916447, shape=(), dtype=float32)","tf.Tensor(459.58173, shape=(), dtype=float32)"
716,302.64,"tf.Tensor(-9.92194, shape=(), dtype=float32)","tf.Tensor(520.1358, shape=(), dtype=float32)"
717,302.64,"tf.Tensor(-9.926849, shape=(), dtype=float32)","tf.Tensor(525.25104, shape=(), dtype=float32)"
718,302.64,"tf.Tensor(-9.931975, shape=(), dtype=float32)","tf.Tensor(569.0068, shape=(), dtype=float32)"
719,302.64,"tf.Tensor(-9.936701, shape=(), dtype=float32)","tf.Tensor(481.98492, shape=(), dtype=float32)"
720,302.64,"tf.Tensor(-9.941791, shape=(), dtype=float32)","tf.Tensor(437.52133, shape=(), dtype=float32)"
721,302.64,"tf.Tensor(-9.947008, shape=(), dtype=float32)","tf.Tensor(547.6485, shape=(), dtype=float32)"
722,302.64,"tf.Tensor(-9.952287, shape=(), dtype=float32)","tf.Tensor(556.15155, shape=(), dtype=float32)"
723,302.64,"tf.Tensor(-9.95712, shape=(), dtype=float32)","tf.Tensor(547.38525, shape=(), dtype=float32)"
724,302.64,"tf.Tensor(-9.962135, shape=(), dtype=float32)","tf.Tensor(611.39844, shape=(), dtype=float32)"
725,302.64,"tf.Tensor(-9.967401, shape=(), dtype=float32)","tf.Tensor(528.49097, shape=(), dtype=float32)"
726,302.64,"tf.Tensor(-9.972839, shape=(), dtype=float32)","tf.Tensor(563.42, shape=(), dtype=float32)"
727,302.64,"tf.Tensor(-9.978105, shape=(), dtype=float32)","tf.Tensor(652.07886, shape=(), dtype=float32)"
728,302.64,"tf.Tensor(-9.983517, shape=(), dtype=float32)","tf.Tensor(569.85406, shape=(), dtype=float32)"
729,302.64,"tf.Tensor(-9.989191, shape=(), dtype=float32)","tf.Tensor(451.22116, shape=(), dtype=float32)"
730,302.64,"tf.Tensor(-9.995666, shape=(), dtype=float32)","tf.Tensor(433.1134, shape=(), dtype=float32)"
731,302.64,"tf.Tensor(-10.00169, shape=(), dtype=float32)","tf.Tensor(585.0143, shape=(), dtype=float32)"
732,302.64,"tf.Tensor(-10.006661, shape=(), dtype=float32)","tf.Tensor(573.4709, shape=(), dtype=float32)"
733,302.64,"tf.Tensor(-10.012096, shape=(), dtype=float32)","tf.Tensor(646.0408, shape=(), dtype=float32)"
734,302.64,"tf.Tensor(-10.018044, shape=(), dtype=float32)","tf.Tensor(579.65985, shape=(), dtype=float32)"
735,302.64,"tf.Tensor(-10.023387, shape=(), dtype=float32)","tf.Tensor(474.62766, shape=(), dtype=float32)"
736,302.64,"tf.Tensor(-10.028431, shape=(), dtype=float32)","tf.Tensor(516.55963, shape=(), dtype=float32)"
737,302.64,"tf.Tensor(-10.033058, shape=(), dtype=float32)","tf.Tensor(581.8777, shape=(), dtype=float32)"
738,302.64,"tf.Tensor(-10.037518, shape=(), dtype=float32)","tf.Tensor(496.25348, shape=(), dtype=float32)"
739,302.64,"tf.Tensor(-10.042137, shape=(), dtype=float32)","tf.Tensor(554.7135, shape=(), dtype=float32)"
740,302.64,"tf.Tensor(-10.047092, shape=(), dtype=float32)","tf.Tensor(504.70468, shape=(), dtype=float32)"
741,302.64,"tf.Tensor(-10.052622, shape=(), dtype=float32)","tf.Tensor(501.28403, shape=(), dtype=float32)"
742,302.64,"tf.Tensor(-10.058292, shape=(), dtype=float32)","tf.Tensor(602.69293, shape=(), dtype=float32)"
743,302.64,"tf.Tensor(-10.063391, shape=(), dtype=float32)","tf.Tensor(575.81885, shape=(), dtype=float32)"
744,302.64,"tf.Tensor(-10.067942, shape=(), dtype=float32)","tf.Tensor(487.10434, shape=(), dtype=float32)"
745,302.64,"tf.Tensor(-10.07309, shape=(), dtype=float32)","tf.Tensor(607.3091, shape=(), dtype=float32)"
746,302.64,"tf.Tensor(-10.078197, shape=(), dtype=float32)","tf.Tensor(699.76556, shape=(), dtype=float32)"
747,302.64,"tf.Tensor(-10.0834255, shape=(), dtype=float32)","tf.Tensor(562.9787, shape=(), dtype=float32)"
748,302.64,"tf.Tensor(-10.089081, shape=(), dtype=float32)","tf.Tensor(574.55493, shape=(), dtype=float32)"
749,302.64,"tf.Tensor(-10.095068, shape=(), dtype=float32)","tf.Tensor(542.7298, shape=(), dtype=float32)"
750,302.64,"tf.Tensor(-10.101368, shape=(), dtype=float32)","tf.Tensor(544.9682, shape=(), dtype=float32)"
751,302.64,"tf.Tensor(-10.107431, shape=(), dtype=float32)","tf.Tensor(490.7086, shape=(), dtype=float32)"
752,302.64,"tf.Tensor(-10.113313, shape=(), dtype=float32)","tf.Tensor(615.6076, shape=(), dtype=float32)"
753,302.64,"tf.Tensor(-10.118534, shape=(), dtype=float32)","tf.Tensor(629.86017, shape=(), dtype=float32)"
754,302.64,"tf.Tensor(-10.123909, shape=(), dtype=float32)","tf.Tensor(557.49005, shape=(), dtype=float32)"
755,302.64,"tf.Tensor(-10.129607, shape=(), dtype=float32)","tf.Tensor(487.2228, shape=(), dtype=float32)"
756,302.64,"tf.Tensor(-10.13539, shape=(), dtype=float32)","tf.Tensor(522.81525, shape=(), dtype=float32)"
757,302.64,"tf.Tensor(-10.14055, shape=(), dtype=float32)","tf.Tensor(603.27765, shape=(), dtype=float32)"
758,302.64,"tf.Tensor(-10.145857, shape=(), dtype=float32)","tf.Tensor(494.29483, shape=(), dtype=float32)"
759,302.64,"tf.Tensor(-10.151242, shape=(), dtype=float32)","tf.Tensor(583.8117, shape=(), dtype=float32)"
760,302.64,"tf.Tensor(-10.156647, shape=(), dtype=float32)","tf.Tensor(551.84174, shape=(), dtype=float32)"
761,302.64,"tf.Tensor(-10.162586, shape=(), dtype=float32)","tf.Tensor(597.0103, shape=(), dtype=float32)"
762,302.64,"tf.Tensor(-10.16814, shape=(), dtype=float32)","tf.Tensor(655.83685, shape=(), dtype=float32)"
763,302.64,"tf.Tensor(-10.173188, shape=(), dtype=float32)","tf.Tensor(547.7343, shape=(), dtype=float32)"
764,302.64,"tf.Tensor(-10.178208, shape=(), dtype=float32)","tf.Tensor(561.6724, shape=(), dtype=float32)"
765,302.64,"tf.Tensor(-10.183552, shape=(), dtype=float32)","tf.Tensor(603.1705, shape=(), dtype=float32)"
766,302.64,"tf.Tensor(-10.189015, shape=(), dtype=float32)","tf.Tensor(471.53665, shape=(), dtype=float32)"
767,279.24,"tf.Tensor(-15.293329, shape=(), dtype=float32)","tf.Tensor(776.5506, shape=(), dtype=float32)"
768,302.46,"tf.Tensor(-10.201666, shape=(), dtype=float32)","tf.Tensor(571.25073, shape=(), dtype=float32)"
769,302.64,"tf.Tensor(-10.20642, shape=(), dtype=float32)","tf.Tensor(597.3985, shape=(), dtype=float32)"
770,302.64,"tf.Tensor(-10.211037, shape=(), dtype=float32)","tf.Tensor(535.0351, shape=(), dtype=float32)"
771,302.64,"tf.Tensor(-10.21636, shape=(), dtype=float32)","tf.Tensor(617.0276, shape=(), dtype=float32)"
772,302.64,"tf.Tensor(-10.221762, shape=(), dtype=float32)","tf.Tensor(598.00275, shape=(), dtype=float32)"
773,302.64,"tf.Tensor(-10.226656, shape=(), dtype=float32)","tf.Tensor(625.00684, shape=(), dtype=float32)"
774,302.64,"tf.Tensor(-10.231442, shape=(), dtype=float32)","tf.Tensor(550.5155, shape=(), dtype=float32)"
775,302.64,"tf.Tensor(-10.236122, shape=(), dtype=float32)","tf.Tensor(606.39844, shape=(), dtype=float32)"
776,302.64,"tf.Tensor(-10.2406, shape=(), dtype=float32)","tf.Tensor(577.39233, shape=(), dtype=float32)"
777,302.64,"tf.Tensor(-10.244375, shape=(), dtype=float32)","tf.Tensor(443.48047, shape=(), dtype=float32)"
778,302.64,"tf.Tensor(-10.248074, shape=(), dtype=float32)","tf.Tensor(586.75635, shape=(), dtype=float32)"
779,302.64,"tf.Tensor(-10.251629, shape=(), dtype=float32)","tf.Tensor(547.50287, shape=(), dtype=float32)"
780,302.64,"tf.Tensor(-10.256086, shape=(), dtype=float32)","tf.Tensor(517.2442, shape=(), dtype=float32)"
781,302.64,"tf.Tensor(-10.260028, shape=(), dtype=float32)","tf.Tensor(653.3098, shape=(), dtype=float32)"
782,302.64,"tf.Tensor(-10.263486, shape=(), dtype=float32)","tf.Tensor(597.1758, shape=(), dtype=float32)"
783,302.64,"tf.Tensor(-10.26706, shape=(), dtype=float32)","tf.Tensor(638.161, shape=(), dtype=float32)"
784,302.64,"tf.Tensor(-10.270856, shape=(), dtype=float32)","tf.Tensor(522.52637, shape=(), dtype=float32)"
785,302.64,"tf.Tensor(-10.274411, shape=(), dtype=float32)","tf.Tensor(572.54816, shape=(), dtype=float32)"
786,302.64,"tf.Tensor(-10.278826, shape=(), dtype=float32)","tf.Tensor(583.3705, shape=(), dtype=float32)"
787,302.64,"tf.Tensor(-10.283562, shape=(), dtype=float32)","tf.Tensor(538.2015, shape=(), dtype=float32)"
788,302.64,"tf.Tensor(-10.288984, shape=(), dtype=float32)","tf.Tensor(617.4851, shape=(), dtype=float32)"
789,302.64,"tf.Tensor(-10.294424, shape=(), dtype=float32)","tf.Tensor(532.1145, shape=(), dtype=float32)"
790,302.64,"tf.Tensor(-10.299021, shape=(), dtype=float32)","tf.Tensor(588.80145, shape=(), dtype=float32)"
791,302.64,"tf.Tensor(-10.303701, shape=(), dtype=float32)","tf.Tensor(606.83075, shape=(), dtype=float32)"
792,302.64,"tf.Tensor(-10.308667, shape=(), dtype=float32)","tf.Tensor(527.07306, shape=(), dtype=float32)"
793,302.64,"tf.Tensor(-10.31333, shape=(), dtype=float32)","tf.Tensor(634.9904, shape=(), dtype=float32)"
794,302.64,"tf.Tensor(-10.317799, shape=(), dtype=float32)","tf.Tensor(630.20703, shape=(), dtype=float32)"
795,302.64,"tf.Tensor(-10.322363, shape=(), dtype=float32)","tf.Tensor(583.1773, shape=(), dtype=float32)"
796,302.64,"tf.Tensor(-10.326487, shape=(), dtype=float32)","tf.Tensor(578.141, shape=(), dtype=float32)"
797,302.64,"tf.Tensor(-10.331291, shape=(), dtype=float32)","tf.Tensor(478.84848, shape=(), dtype=float32)"
798,302.64,"tf.Tensor(-10.33681, shape=(), dtype=float32)","tf.Tensor(624.8182, shape=(), dtype=float32)"
799,302.64,"tf.Tensor(-10.3427925, shape=(), dtype=float32)","tf.Tensor(519.2803, shape=(), dtype=float32)"
800,302.64,"tf.Tensor(-10.348706, shape=(), dtype=float32)","tf.Tensor(515.5606, shape=(), dtype=float32)"
801,302.64,"tf.Tensor(-10.353994, shape=(), dtype=float32)","tf.Tensor(543.27435, shape=(), dtype=float32)"
802,302.64,"tf.Tensor(-10.359544, shape=(), dtype=float32)","tf.Tensor(670.6855, shape=(), dtype=float32)"
803,302.64,"tf.Tensor(-10.365505, shape=(), dtype=float32)","tf.Tensor(591.2422, shape=(), dtype=float32)"
804,302.64,"tf.Tensor(-10.371047, shape=(), dtype=float32)","tf.Tensor(671.8031, shape=(), dtype=float32)"
805,302.64,"tf.Tensor(-10.375976, shape=(), dtype=float32)","tf.Tensor(577.48303, shape=(), dtype=float32)"
806,302.64,"tf.Tensor(-10.381148, shape=(), dtype=float32)","tf.Tensor(635.64374, shape=(), dtype=float32)"
807,302.64,"tf.Tensor(-10.386379, shape=(), dtype=float32)","tf.Tensor(656.9085, shape=(), dtype=float32)"
808,302.64,"tf.Tensor(-10.392093, shape=(), dtype=float32)","tf.Tensor(587.0417, shape=(), dtype=float32)"
809,302.64,"tf.Tensor(-10.398167, shape=(), dtype=float32)","tf.Tensor(561.5174, shape=(), dtype=float32)"
810,302.64,"tf.Tensor(-10.403992, shape=(), dtype=float32)","tf.Tensor(638.57416, shape=(), dtype=float32)"
811,302.64,"tf.Tensor(-10.409323, shape=(), dtype=float32)","tf.Tensor(609.6616, shape=(), dtype=float32)"
812,302.64,"tf.Tensor(-10.413994, shape=(), dtype=float32)","tf.Tensor(604.29736, shape=(), dtype=float32)"
813,302.64,"tf.Tensor(-10.418044, shape=(), dtype=float32)","tf.Tensor(554.6499, shape=(), dtype=float32)"
814,302.64,"tf.Tensor(-10.422415, shape=(), dtype=float32)","tf.Tensor(515.23755, shape=(), dtype=float32)"
815,302.64,"tf.Tensor(-10.426828, shape=(), dtype=float32)","tf.Tensor(627.1013, shape=(), dtype=float32)"
816,302.64,"tf.Tensor(-10.431885, shape=(), dtype=float32)","tf.Tensor(610.45764, shape=(), dtype=float32)"
817,302.64,"tf.Tensor(-10.437386, shape=(), dtype=float32)","tf.Tensor(613.04706, shape=(), dtype=float32)"
818,302.64,"tf.Tensor(-10.443062, shape=(), dtype=float32)","tf.Tensor(584.8907, shape=(), dtype=float32)"
819,302.64,"tf.Tensor(-10.448217, shape=(), dtype=float32)","tf.Tensor(596.54193, shape=(), dtype=float32)"
820,302.64,"tf.Tensor(-10.453431, shape=(), dtype=float32)","tf.Tensor(605.50665, shape=(), dtype=float32)"
821,302.64,"tf.Tensor(-10.458235, shape=(), dtype=float32)","tf.Tensor(542.1329, shape=(), dtype=float32)"
822,302.64,"tf.Tensor(-10.462561, shape=(), dtype=float32)","tf.Tensor(564.358, shape=(), dtype=float32)"
823,302.64,"tf.Tensor(-10.467694, shape=(), dtype=float32)","tf.Tensor(629.8601, shape=(), dtype=float32)"
824,302.64,"tf.Tensor(-10.472893, shape=(), dtype=float32)","tf.Tensor(572.49744, shape=(), dtype=float32)"
825,207.64,"tf.Tensor(-15.719607, shape=(), dtype=float32)","tf.Tensor(907.9766, shape=(), dtype=float32)"
826,302.46,"tf.Tensor(-10.486476, shape=(), dtype=float32)","tf.Tensor(679.9469, shape=(), dtype=float32)"
827,302.32,"tf.Tensor(-10.491699, shape=(), dtype=float32)","tf.Tensor(699.9217, shape=(), dtype=float32)"
828,302.64,"tf.Tensor(-10.49652, shape=(), dtype=float32)","tf.Tensor(660.71454, shape=(), dtype=float32)"
829,302.64,"tf.Tensor(-10.501575, shape=(), dtype=float32)","tf.Tensor(600.5197, shape=(), dtype=float32)"
830,302.64,"tf.Tensor(-10.506983, shape=(), dtype=float32)","tf.Tensor(598.231, shape=(), dtype=float32)"
831,302.64,"tf.Tensor(-10.512766, shape=(), dtype=float32)","tf.Tensor(596.93195, shape=(), dtype=float32)"
832,302.64,"tf.Tensor(-10.518367, shape=(), dtype=float32)","tf.Tensor(647.4935, shape=(), dtype=float32)"
833,302.64,"tf.Tensor(-10.523308, shape=(), dtype=float32)","tf.Tensor(534.30133, shape=(), dtype=float32)"
834,496.08000000000004,"tf.Tensor(-21.060646, shape=(), dtype=float32)","tf.Tensor(1232.7903, shape=(), dtype=float32)"
835,302.28,"tf.Tensor(-10.536242, shape=(), dtype=float32)","tf.Tensor(679.7849, shape=(), dtype=float32)"
836,302.64,"tf.Tensor(-10.53985, shape=(), dtype=float32)","tf.Tensor(646.8456, shape=(), dtype=float32)"
837,302.64,"tf.Tensor(-10.5432005, shape=(), dtype=float32)","tf.Tensor(627.08374, shape=(), dtype=float32)"
838,302.64,"tf.Tensor(-10.5464525, shape=(), dtype=float32)","tf.Tensor(694.40985, shape=(), dtype=float32)"
839,302.64,"tf.Tensor(-10.549551, shape=(), dtype=float32)","tf.Tensor(615.0396, shape=(), dtype=float32)"
840,302.64,"tf.Tensor(-10.553484, shape=(), dtype=float32)","tf.Tensor(660.4038, shape=(), dtype=float32)"
841,302.64,"tf.Tensor(-10.558534, shape=(), dtype=float32)","tf.Tensor(595.24023, shape=(), dtype=float32)"
842,302.64,"tf.Tensor(-10.563181, shape=(), dtype=float32)","tf.Tensor(600.3806, shape=(), dtype=float32)"
843,302.64,"tf.Tensor(-10.567984, shape=(), dtype=float32)","tf.Tensor(627.2971, shape=(), dtype=float32)"
844,302.64,"tf.Tensor(-10.572414, shape=(), dtype=float32)","tf.Tensor(596.5122, shape=(), dtype=float32)"
845,302.64,"tf.Tensor(-10.5775, shape=(), dtype=float32)","tf.Tensor(534.3791, shape=(), dtype=float32)"
846,302.64,"tf.Tensor(-10.582623, shape=(), dtype=float32)","tf.Tensor(646.34906, shape=(), dtype=float32)"
847,302.64,"tf.Tensor(-10.587175, shape=(), dtype=float32)","tf.Tensor(649.0881, shape=(), dtype=float32)"
848,302.64,"tf.Tensor(-10.59157, shape=(), dtype=float32)","tf.Tensor(598.25476, shape=(), dtype=float32)"
849,302.64,"tf.Tensor(-10.596108, shape=(), dtype=float32)","tf.Tensor(613.6007, shape=(), dtype=float32)"
850,302.64,"tf.Tensor(-10.601443, shape=(), dtype=float32)","tf.Tensor(582.85767, shape=(), dtype=float32)"
851,302.64,"tf.Tensor(-10.607002, shape=(), dtype=float32)","tf.Tensor(580.90125, shape=(), dtype=float32)"
852,302.64,"tf.Tensor(-10.612587, shape=(), dtype=float32)","tf.Tensor(502.9579, shape=(), dtype=float32)"
853,302.64,"tf.Tensor(-10.617527, shape=(), dtype=float32)","tf.Tensor(620.4599, shape=(), dtype=float32)"
854,302.64,"tf.Tensor(-10.621757, shape=(), dtype=float32)","tf.Tensor(550.9076, shape=(), dtype=float32)"
855,302.64,"tf.Tensor(-10.625962, shape=(), dtype=float32)","tf.Tensor(638.4175, shape=(), dtype=float32)"
856,302.64,"tf.Tensor(-10.630804, shape=(), dtype=float32)","tf.Tensor(697.10205, shape=(), dtype=float32)"
857,302.64,"tf.Tensor(-10.63614, shape=(), dtype=float32)","tf.Tensor(532.8567, shape=(), dtype=float32)"
858,302.64,"tf.Tensor(-10.641289, shape=(), dtype=float32)","tf.Tensor(557.2117, shape=(), dtype=float32)"
859,302.64,"tf.Tensor(-10.646324, shape=(), dtype=float32)","tf.Tensor(573.2063, shape=(), dtype=float32)"
860,302.64,"tf.Tensor(-10.650953, shape=(), dtype=float32)","tf.Tensor(666.2961, shape=(), dtype=float32)"
861,301.68,"tf.Tensor(-10.655622, shape=(), dtype=float32)","tf.Tensor(668.141, shape=(), dtype=float32)"
862,302.64,"tf.Tensor(-10.660669, shape=(), dtype=float32)","tf.Tensor(696.3982, shape=(), dtype=float32)"
863,302.64,"tf.Tensor(-10.665779, shape=(), dtype=float32)","tf.Tensor(596.0624, shape=(), dtype=float32)"
864,302.64,"tf.Tensor(-10.670559, shape=(), dtype=float32)","tf.Tensor(592.51996, shape=(), dtype=float32)"
865,302.64,"tf.Tensor(-10.675027, shape=(), dtype=float32)","tf.Tensor(525.749, shape=(), dtype=float32)"
866,302.64,"tf.Tensor(-10.679168, shape=(), dtype=float32)","tf.Tensor(609.8962, shape=(), dtype=float32)"
867,302.64,"tf.Tensor(-10.683601, shape=(), dtype=float32)","tf.Tensor(626.31256, shape=(), dtype=float32)"
868,302.64,"tf.Tensor(-10.688186, shape=(), dtype=float32)","tf.Tensor(614.1741, shape=(), dtype=float32)"
869,302.64,"tf.Tensor(-10.693424, shape=(), dtype=float32)","tf.Tensor(709.33417, shape=(), dtype=float32)"
870,302.64,"tf.Tensor(-10.698997, shape=(), dtype=float32)","tf.Tensor(599.5471, shape=(), dtype=float32)"
871,302.64,"tf.Tensor(-10.704694, shape=(), dtype=float32)","tf.Tensor(618.2109, shape=(), dtype=float32)"
872,302.64,"tf.Tensor(-10.7098875, shape=(), dtype=float32)","tf.Tensor(722.89984, shape=(), dtype=float32)"
873,302.64,"tf.Tensor(-10.715246, shape=(), dtype=float32)","tf.Tensor(486.166, shape=(), dtype=float32)"
874,302.64,"tf.Tensor(-10.720222, shape=(), dtype=float32)","tf.Tensor(676.8499, shape=(), dtype=float32)"
875,302.64,"tf.Tensor(-10.724994, shape=(), dtype=float32)","tf.Tensor(624.4048, shape=(), dtype=float32)"
876,302.64,"tf.Tensor(-10.730494, shape=(), dtype=float32)","tf.Tensor(606.34674, shape=(), dtype=float32)"
877,302.64,"tf.Tensor(-10.73597, shape=(), dtype=float32)","tf.Tensor(555.66986, shape=(), dtype=float32)"
878,302.64,"tf.Tensor(-10.74081, shape=(), dtype=float32)","tf.Tensor(629.31976, shape=(), dtype=float32)"
879,302.64,"tf.Tensor(-10.745922, shape=(), dtype=float32)","tf.Tensor(686.5647, shape=(), dtype=float32)"
880,302.64,"tf.Tensor(-10.750903, shape=(), dtype=float32)","tf.Tensor(736.6559, shape=(), dtype=float32)"
881,303.36,"tf.Tensor(-16.134356, shape=(), dtype=float32)","tf.Tensor(907.50507, shape=(), dtype=float32)"
882,302.46,"tf.Tensor(-10.761126, shape=(), dtype=float32)","tf.Tensor(656.2459, shape=(), dtype=float32)"
883,302.64,"tf.Tensor(-10.764244, shape=(), dtype=float32)","tf.Tensor(594.1215, shape=(), dtype=float32)"
884,302.64,"tf.Tensor(-10.767834, shape=(), dtype=float32)","tf.Tensor(668.5499, shape=(), dtype=float32)"
885,302.64,"tf.Tensor(-10.772185, shape=(), dtype=float32)","tf.Tensor(583.13513, shape=(), dtype=float32)"
886,302.64,"tf.Tensor(-10.776795, shape=(), dtype=float32)","tf.Tensor(593.8071, shape=(), dtype=float32)"
887,302.64,"tf.Tensor(-10.781818, shape=(), dtype=float32)","tf.Tensor(660.7764, shape=(), dtype=float32)"
888,302.64,"tf.Tensor(-10.786746, shape=(), dtype=float32)","tf.Tensor(587.277, shape=(), dtype=float32)"
889,302.64,"tf.Tensor(-10.791196, shape=(), dtype=float32)","tf.Tensor(623.1453, shape=(), dtype=float32)"
890,302.64,"tf.Tensor(-10.796015, shape=(), dtype=float32)","tf.Tensor(644.9389, shape=(), dtype=float32)"
891,302.64,"tf.Tensor(-10.801067, shape=(), dtype=float32)","tf.Tensor(739.36523, shape=(), dtype=float32)"
892,302.64,"tf.Tensor(-10.806348, shape=(), dtype=float32)","tf.Tensor(755.41156, shape=(), dtype=float32)"
893,302.64,"tf.Tensor(-10.811562, shape=(), dtype=float32)","tf.Tensor(595.5276, shape=(), dtype=float32)"
894,302.64,"tf.Tensor(-10.817218, shape=(), dtype=float32)","tf.Tensor(561.197, shape=(), dtype=float32)"
895,302.64,"tf.Tensor(-10.822967, shape=(), dtype=float32)","tf.Tensor(724.9747, shape=(), dtype=float32)"
896,302.64,"tf.Tensor(-10.828448, shape=(), dtype=float32)","tf.Tensor(702.4958, shape=(), dtype=float32)"
897,302.64,"tf.Tensor(-10.83353, shape=(), dtype=float32)","tf.Tensor(662.96625, shape=(), dtype=float32)"
898,302.64,"tf.Tensor(-10.837981, shape=(), dtype=float32)","tf.Tensor(579.3825, shape=(), dtype=float32)"
899,302.64,"tf.Tensor(-10.841796, shape=(), dtype=float32)","tf.Tensor(739.9328, shape=(), dtype=float32)"
900,302.64,"tf.Tensor(-10.844987, shape=(), dtype=float32)","tf.Tensor(620.1071, shape=(), dtype=float32)"
901,302.64,"tf.Tensor(-10.847925, shape=(), dtype=float32)","tf.Tensor(593.97095, shape=(), dtype=float32)"
902,302.64,"tf.Tensor(-10.8518095, shape=(), dtype=float32)","tf.Tensor(650.6933, shape=(), dtype=float32)"
903,302.64,"tf.Tensor(-10.856113, shape=(), dtype=float32)","tf.Tensor(658.0376, shape=(), dtype=float32)"
904,302.64,"tf.Tensor(-10.860561, shape=(), dtype=float32)","tf.Tensor(713.97076, shape=(), dtype=float32)"
905,302.64,"tf.Tensor(-10.864937, shape=(), dtype=float32)","tf.Tensor(692.2967, shape=(), dtype=float32)"
906,302.64,"tf.Tensor(-10.869847, shape=(), dtype=float32)","tf.Tensor(666.4043, shape=(), dtype=float32)"
907,302.64,"tf.Tensor(-10.875188, shape=(), dtype=float32)","tf.Tensor(592.97076, shape=(), dtype=float32)"
908,302.64,"tf.Tensor(-10.88039, shape=(), dtype=float32)","tf.Tensor(726.5073, shape=(), dtype=float32)"
909,302.64,"tf.Tensor(-10.885254, shape=(), dtype=float32)","tf.Tensor(635.7086, shape=(), dtype=float32)"
910,302.64,"tf.Tensor(-10.889796, shape=(), dtype=float32)","tf.Tensor(693.47235, shape=(), dtype=float32)"
911,302.64,"tf.Tensor(-10.893872, shape=(), dtype=float32)","tf.Tensor(642.0546, shape=(), dtype=float32)"
912,488.12,"tf.Tensor(-21.800537, shape=(), dtype=float32)","tf.Tensor(1197.8219, shape=(), dtype=float32)"
913,302.28,"tf.Tensor(-10.9063015, shape=(), dtype=float32)","tf.Tensor(685.65204, shape=(), dtype=float32)"
914,302.64,"tf.Tensor(-10.91084, shape=(), dtype=float32)","tf.Tensor(693.33344, shape=(), dtype=float32)"
915,377.15999999999997,"tf.Tensor(-16.375235, shape=(), dtype=float32)","tf.Tensor(976.8855, shape=(), dtype=float32)"
916,302.46,"tf.Tensor(-10.922128, shape=(), dtype=float32)","tf.Tensor(671.02374, shape=(), dtype=float32)"
917,302.64,"tf.Tensor(-10.926065, shape=(), dtype=float32)","tf.Tensor(746.7346, shape=(), dtype=float32)"
918,302.64,"tf.Tensor(-10.929556, shape=(), dtype=float32)","tf.Tensor(773.4498, shape=(), dtype=float32)"
919,302.64,"tf.Tensor(-10.932494, shape=(), dtype=float32)","tf.Tensor(696.3561, shape=(), dtype=float32)"
920,302.64,"tf.Tensor(-10.93613, shape=(), dtype=float32)","tf.Tensor(634.03827, shape=(), dtype=float32)"
921,302.64,"tf.Tensor(-10.939275, shape=(), dtype=float32)","tf.Tensor(750.6488, shape=(), dtype=float32)"
922,302.64,"tf.Tensor(-10.9420805, shape=(), dtype=float32)","tf.Tensor(628.77344, shape=(), dtype=float32)"
923,302.64,"tf.Tensor(-10.94407, shape=(), dtype=float32)","tf.Tensor(658.6959, shape=(), dtype=float32)"
924,302.64,"tf.Tensor(-10.946443, shape=(), dtype=float32)","tf.Tensor(689.0139, shape=(), dtype=float32)"
925,302.64,"tf.Tensor(-10.94808, shape=(), dtype=float32)","tf.Tensor(733.80383, shape=(), dtype=float32)"
926,302.64,"tf.Tensor(-10.948977, shape=(), dtype=float32)","tf.Tensor(796.4636, shape=(), dtype=float32)"
927,302.64,"tf.Tensor(-10.950266, shape=(), dtype=float32)","tf.Tensor(738.44214, shape=(), dtype=float32)"
